Date of Purchase,Purchaser Name,Head Quarter City,Head Quarter State/ Province,Country,Denomination
12-Oct-23,SUNDRAM INDUSTRIES PVT LTD,Madurai,Tamil Nadu,India,1000000
12-Oct-23,SUNDRAM INDUSTRIES PVT LTD,Madurai,Tamil Nadu,India,1000000
12-Oct-23,SUNDRAM INDUSTRIES PVT LTD,Madurai,Tamil Nadu,India,1000000
12-Oct-23,SUNDRAM INDUSTRIES PVT LTD,Madurai,Tamil Nadu,India,1000000
12-Jul-23,SUNIL ENGINEERING AND SYSTEMS,Hyderabad,Telangana,India,1000000
12-Jul-23,SUNIL ENGINEERING AND SYSTEMS,Hyderabad,Telangana,India,1000000
12-Jul-23,SUNIL ENGINEERING AND SYSTEMS,Hyderabad,Telangana,India,10000000
12-Jul-23,SUNIL ENGINEERING AND SYSTEMS,Hyderabad,Telangana,India,1000000
12-Jul-23,SUNIL ENGINEERING AND SYSTEMS,Hyderabad,Telangana,India,1000000
12-Jul-23,SUNIL ENGINEERING AND SYSTEMS,Hyderabad,Telangana,India,1000000
07-Oct-22,SUNKURU SURESH SUBUDHI  JT,Mumbai,Maharashtra,India,1000000
07-Oct-22,SUNKURU SURESH SUBUDHI  JT,Mumbai,Maharashtra,India,100000
07-Oct-22,SUNKURU SURESH SUBUDHI  JT,Mumbai,Maharashtra,India,100000
07-Oct-22,SUNKURU SURESH SUBUDHI  JT,Mumbai,Maharashtra,India,100000
07-Oct-22,SUNKURU SURESH SUBUDHI  JT,Mumbai,Maharashtra,India,100000
07-Oct-22,SUNKURU SURESH SUBUDHI  JT,Mumbai,Maharashtra,India,1000000
07-Oct-22,SUNKURU SURESH SUBUDHI  JT,Mumbai,Maharashtra,India,100000
05-Jul-19,SUNSHINE FINTRADE PVT LIMITED,Kolkata,West Bengal,India,1000000
05-Jul-19,SUNSHINE FINTRADE PVT LIMITED,Kolkata,West Bengal,India,1000000
05-Jul-19,SUNSHINE FINTRADE PVT LIMITED,Kolkata,West Bengal,India,1000000
05-Jul-19,SUNSHINE FINTRADE PVT LIMITED,Kolkata,West Bengal,India,1000000
03-Jul-23,SUPER CYBERTECH PARK PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
03-Jul-23,SUPER CYBERTECH PARK PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
03-Jul-23,SUPER CYBERTECH PARK PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
03-Jul-23,SUPER CYBERTECH PARK PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
03-Jul-23,SUPER CYBERTECH PARK PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
03-Jul-23,SUPER CYBERTECH PARK PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
03-Jul-23,SUPER CYBERTECH PARK PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
03-Jul-23,SUPER CYBERTECH PARK PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
03-Jul-23,SUPER CYBERTECH PARK PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
03-Jul-23,SUPER CYBERTECH PARK PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,Guwahati,Assam,India,1000000
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,Guwahati,Assam,India,1000000
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,Guwahati,Assam,India,1000000
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,Guwahati,Assam,India,1000000
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,Guwahati,Assam,India,1000000
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,Guwahati,Assam,India,1000000
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,Guwahati,Assam,India,1000000
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,Guwahati,Assam,India,1000000
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,Guwahati,Assam,India,1000000
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,Guwahati,Assam,India,1000000
15-Nov-22,SUSTAINABLE SPINNING AND COMMODITIES PVT  LTD,Ahmedabad,Gujarat,India,100000
15-Nov-22,SUSTAINABLE SPINNING AND COMMODITIES PVT  LTD,Ahmedabad,Gujarat,India,100000
15-Nov-22,SUSTAINABLE SPINNING AND COMMODITIES PVT  LTD,Ahmedabad,Gujarat,India,10000
15-Nov-22,SUSTAINABLE SPINNING AND COMMODITIES PVT  LTD,Ahmedabad,Gujarat,India,10000
15-Nov-22,SUSTAINABLE SPINNING AND COMMODITIES PVT  LTD,Ahmedabad,Gujarat,India,10000
15-Nov-22,SUSTAINABLE SPINNING AND COMMODITIES PVT  LTD,Ahmedabad,Gujarat,India,1000000
15-Nov-22,SUSTAINABLE SPINNING AND COMMODITIES PVT  LTD,Ahmedabad,Gujarat,India,100000
15-Nov-22,SUSTAINABLE SPINNING AND COMMODITIES PVT  LTD,Ahmedabad,Gujarat,India,10000
15-Nov-22,SUSTAINABLE SPINNING AND COMMODITIES PVT  LTD,Ahmedabad,Gujarat,India,10000
15-Nov-22,SUSTAINABLE SPINNING AND COMMODITIES PVT  LTD,Ahmedabad,Gujarat,India,100000
10-Oct-22,SUVARCHAS SOLAR POWER PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
08-May-19,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
08-May-19,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
08-May-19,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
08-May-19,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
08-May-19,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
10-Jan-22,SWAL CORPORATION LIMITED,Mumbai,Maharashtra,India,10000000
07-Oct-22,SWAMI FUELS PRIVATE LIMITED,Nagpur,Maharashtra,India,10000000
07-Oct-22,SWAMI FUELS PRIVATE LIMITED,Nagpur,Maharashtra,India,10000000
07-Oct-22,SWAMI FUELS PRIVATE LIMITED,Nagpur,Maharashtra,India,10000000
07-Oct-22,SWAMI FUELS PRIVATE LIMITED,Nagpur,Maharashtra,India,10000000
07-Oct-22,SWAMI FUELS PRIVATE LIMITED,Nagpur,Maharashtra,India,10000000
07-Jul-21,SWARNAPUSHPA VANIJYA PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
07-Jul-21,SWARNAPUSHPA VANIJYA PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
07-Jul-21,SWARNAPUSHPA VANIJYA PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
07-Jul-21,SWARNAPUSHPA VANIJYA PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
